election_name,method,n_cands,sigma_UM_worst_case_asin,sigma_UM_average_asin,sigma_UM_worst_case_odds,sigma_UM_average_odds,sigma_UM_winner_set_worst_case_asin,sigma_UM_winner_set_average_asin,sigma_UM_winner_set_worst_case_odds,sigma_UM_winner_set_average_odds,sigma_IIA_worst_case,sigma_IIA_average,sigma_IIA_all_subset_worst_case,sigma_IIA_all_subset_average,sigma_IIA_winner_set_worst_case,sigma_IIA_winner_set_average
glasgow_2022_ward1,plurality,9,0.663122605630373,0.9541780376736635,0.5938330675172779,0.9572017882371594,0.663122605630373,0.95526237084343,0.5938330675172779,0.9562473465142503,0.8571428571428572,0.9563492063492064,0.0,0.8564220610119048,1.0,0.9629629629629629
glasgow_2022_ward1,stv,9,0.772553755388147,0.97194000720301,0.7820487418268277,0.9781018467822405,1.0,1.0,1.0,1.0,0.8571428571428572,0.9563492063492064,0.0,0.8557989211309525,1.0,0.9629629629629631
glasgow_2022_ward1,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
aberdeenshire_2022_ward17,borda,9,0.9082401327847592,0.9974511147995765,0.9595706618962435,0.9988769628304512,1.0,1.0,1.0,1.0,0.9642857142857143,0.996031746031746,0.0,0.9913550967261905,1.0,1.0
aberdeenshire_2022_ward17,3-approval,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,0.9920634920634921,0.0,0.9285063244047618,1.0,1.0
aberdeenshire_2022_ward17,2-approval,9,0.8296254269854889,0.990761219268195,0.869283276450512,0.9930499527197151,0.8296254269854889,0.983370194682751,0.869283276450512,0.9874899148954871,0.9642857142857143,0.9761904761904762,0.0,0.9158389136904761,1.0,1.0
aberdeenshire_2022_ward17,plurality,9,0.8273601221663072,0.9881494089339056,0.8660988074957412,0.9918384580792003,1.0,1.0,1.0,1.0,0.8928571428571429,0.9404761904761905,0.0,0.8665318080357143,1.0,0.9629629629629629
aberdeenshire_2022_ward17,stv,9,0.8273601221663072,0.9864070119226152,0.8660988074957412,0.9913060088125738,1.0,1.0,1.0,1.0,0.8571428571428572,0.9484126984126984,0.0,0.8560128348214286,1.0,0.9259259259259258
aberdeenshire_2022_ward17,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
glasgow_2007_pollokshields,borda,9,0.9687729957783751,0.9991325832160659,0.9952033368091762,0.9998667593558105,0.9687729957783751,0.9982651664321318,0.9952033368091762,0.9997335187116209,1.0,1.0,0.0,0.9895647321428571,1.0,1.0
glasgow_2007_pollokshields,3-approval,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,0.9761904761904762,0.0,0.9650855654761905,1.0,0.9629629629629629
glasgow_2007_pollokshields,2-approval,9,0.8909462223930703,0.9961033116158734,0.9435246317927881,0.9982979991278325,0.9687729957783751,0.9982651664321318,0.9952033368091762,0.9997335187116209,0.9285714285714286,0.9801587301587301,0.0,0.9476888020833334,1.0,0.9259259259259258
glasgow_2007_pollokshields,plurality,9,0.8297570795349389,0.9869865800945722,0.8694675134342941,0.991512045899535,0.8297570795349389,0.9817665369573975,0.8694675134342941,0.9864280935434054,0.9285714285714286,0.9841269841269842,0.0,0.9354120163690477,1.0,1.0
glasgow_2007_pollokshields,stv,9,0.8297570795349389,0.9869865800945722,0.8694675134342941,0.991512045899535,0.8297570795349389,0.9817665369573975,0.8694675134342941,0.9864280935434054,0.9285714285714286,0.9642857142857143,0.0,0.9180106026785713,1.0,0.8148148148148148
glasgow_2007_pollokshields,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dumgal_2017_ward3,borda,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dumgal_2017_ward3,3-approval,9,0.8914834098821589,0.9969856502745044,0.9440588853838063,0.9984460801495503,1.0,1.0,1.0,1.0,0.9642857142857143,0.9880952380952381,0.0,0.9559849330357143,1.0,1.0
dumgal_2017_ward3,2-approval,9,0.8914834098821589,0.9969856502745044,0.9440588853838063,0.9984460801495503,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9722470238095238,1.0,1.0
dumgal_2017_ward3,plurality,9,0.7083597820357609,0.976660817206111,0.672819399203764,0.9779129535855431,0.7083597820357609,0.9720062158343138,0.672819399203764,0.9710748145150768,0.8928571428571429,0.9880952380952381,0.0,0.9372535342261905,1.0,0.9444444444444444
dumgal_2017_ward3,stv,9,0.7721941245201899,0.9906577092889542,0.7814607824243592,0.9923755463280047,0.7721941245201899,0.9873441180288994,0.7814607824243592,0.9878589323569089,0.9642857142857143,0.9920634920634921,0.0,0.9595331101190476,1.0,0.8888888888888888
dumgal_2017_ward3,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fife_2017_ward11,borda,9,0.9118158702686762,0.9954731689080916,0.9625829812914904,0.9982079139562209,1.0,1.0,1.0,1.0,0.9642857142857143,0.9841269841269842,0.0,0.9793061755952381,1.0,1.0
fife_2017_ward11,3-approval,9,0.9118158702686762,0.9934591372823487,0.9625829812914904,0.997499555324365,1.0,1.0,1.0,1.0,0.9642857142857143,0.9761904761904762,0.6666666666666667,0.9650762648809524,1.0,1.0
fife_2017_ward11,2-approval,9,0.9118158702686762,0.9934591372823487,0.9625829812914904,0.997499555324365,1.0,1.0,1.0,1.0,0.8928571428571429,0.9642857142857143,0.33333333333333337,0.9609049479166667,1.0,1.0
fife_2017_ward11,plurality,9,0.659405000696905,0.9717935027056996,0.5873739017246989,0.9754634042482933,0.659405000696905,0.9548080895051727,0.5873739017246989,0.9566986786283525,0.8571428571428572,0.9484126984126984,0.0,0.8781482514880952,1.0,0.8148148148148148
fife_2017_ward11,stv,9,0.7772945049640341,0.9812544749085633,0.7897633461750136,0.9869252403114961,1.0,1.0,1.0,1.0,0.8928571428571429,0.9642857142857143,0.0,0.913695126488095,1.0,0.9444444444444444
fife_2017_ward11,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
south_lanarkshire_2022_ward7,borda,9,0.8939591784072967,0.997054421622425,0.9464920486435923,0.9985136680178776,1.0,1.0,1.0,1.0,0.9285714285714286,0.9722222222222222,0.0,0.9425734747023811,1.0,0.9444444444444444
south_lanarkshire_2022_ward7,3-approval,9,0.8939591784072967,0.997054421622425,0.9464920486435923,0.9985136680178776,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9452845982142858,1.0,1.0
south_lanarkshire_2022_ward7,2-approval,9,0.7601703494903189,0.9903924868860449,0.7615983745343718,0.9918914006438323,1.0,1.0,1.0,1.0,0.9642857142857143,0.9801587301587301,0.0,0.9478283110119049,1.0,1.0
south_lanarkshire_2022_ward7,plurality,9,0.7601703494903189,0.9903924868860449,0.7615983745343718,0.9918914006438323,1.0,1.0,1.0,1.0,0.9642857142857143,0.9841269841269842,0.0,0.9454892113095238,1.0,0.9444444444444444
south_lanarkshire_2022_ward7,stv,9,0.7601703494903189,0.9903924868860449,0.7615983745343718,0.9918914006438323,1.0,1.0,1.0,1.0,0.9285714285714286,0.9761904761904762,0.0,0.9462518601190476,1.0,0.9444444444444444
south_lanarkshire_2022_ward7,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dundee_2012_ward1,borda,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dundee_2012_ward1,3-approval,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dundee_2012_ward1,2-approval,9,0.9071615700047009,0.9974211547223528,0.9586410635155097,0.9988511406532086,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9843377976190476,1.0,1.0
dundee_2012_ward1,plurality,9,0.7592601517162788,0.9690567213169636,0.7600796416127428,0.9759371955166262,1.0,1.0,1.0,1.0,0.8571428571428572,0.9563492063492064,0.0,0.8518368675595239,1.0,0.9629629629629629
dundee_2012_ward1,stv,9,0.7592601517162788,0.9690567213169636,0.7600796416127428,0.9759371955166262,1.0,1.0,1.0,1.0,0.8571428571428572,0.9404761904761905,0.0,0.8325102306547624,1.0,0.9629629629629629
dundee_2012_ward1,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fife_2017_ward14,borda,9,0.8874596661779045,0.9968738796160529,0.9400029555194327,0.9983334154310953,0.8874596661779045,0.9943729833088952,0.9400029555194327,0.9970001477759716,0.9642857142857143,0.996031746031746,0.0,0.9827706473214286,1.0,0.9629629629629631
fife_2017_ward14,3-approval,9,0.8874596661779045,0.9968738796160529,0.9400029555194327,0.9983334154310953,0.8874596661779045,0.9943729833088952,0.9400029555194327,0.9970001477759716,0.9642857142857143,0.996031746031746,0.0,0.9654994419642857,1.0,0.9629629629629631
fife_2017_ward14,2-approval,9,0.8001330680556628,0.9825625643424858,0.8258692628650905,0.9871916172867307,0.8874596661779045,0.9943729833088952,0.9400029555194327,0.9970001477759716,0.9285714285714286,0.9801587301587301,0.0,0.908617001488095,1.0,1.0
fife_2017_ward14,plurality,9,0.7998031067921271,0.977108605825171,0.825361512791991,0.9824776228389172,0.8874596661779045,0.9943729833088952,0.9400029555194327,0.9970001477759716,0.8928571428571429,0.9642857142857143,0.0,0.891717819940476,1.0,0.9629629629629631
fife_2017_ward14,stv,9,0.7998031067921271,0.9826604650458469,0.825361512791991,0.9873145877593313,0.8874596661779045,0.9943729833088952,0.9400029555194327,0.9970001477759716,0.9285714285714286,0.9682539682539683,0.0,0.9115234374999999,1.0,0.9629629629629631
fife_2017_ward14,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
aberdeen_2017_ward2,borda,9,0.9556885871995406,0.9987691274222095,0.9903727135194608,0.9997325753755406,1.0,1.0,1.0,1.0,0.9642857142857143,0.9920634920634921,0.0,0.9835100446428572,1.0,0.9629629629629629
aberdeen_2017_ward2,3-approval,9,0.8677071411491392,0.9963251983652539,0.9183457051961824,0.9977318251443383,1.0,1.0,1.0,1.0,0.9642857142857143,0.9761904761904762,0.0,0.907533482142857,1.0,1.0
aberdeen_2017_ward2,2-approval,9,0.8677071411491392,0.9963251983652539,0.9183457051961824,0.9977318251443383,1.0,1.0,1.0,1.0,0.9642857142857143,0.996031746031746,0.0,0.9484607514880953,1.0,1.0
aberdeen_2017_ward2,plurality,9,0.7493397140324684,0.9850752153625792,0.7434044091073364,0.9887409212053735,1.0,1.0,1.0,1.0,0.8928571428571429,0.9761904761904762,0.0,0.8995163690476189,1.0,0.9629629629629629
aberdeen_2017_ward2,stv,9,0.7493397140324684,0.9850752153625792,0.7434044091073364,0.9887409212053735,1.0,1.0,1.0,1.0,0.8928571428571429,0.9642857142857143,0.0,0.901288132440476,1.0,0.9259259259259258
aberdeen_2017_ward2,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
east_ayrshire_2017_ward9,borda,9,0.9793607096123477,0.9994266863781208,0.9979008134347942,0.9999416892620777,1.0,1.0,1.0,1.0,0.9642857142857143,0.9841269841269842,0.0,0.9695405505952381,1.0,1.0
east_ayrshire_2017_ward9,3-approval,9,0.9793607096123477,0.9994266863781208,0.9979008134347942,0.9999416892620777,1.0,1.0,1.0,1.0,0.9642857142857143,0.9880952380952381,0.0,0.9788736979166667,1.0,1.0
east_ayrshire_2017_ward9,2-approval,9,0.8450901250157066,0.9956969479171031,0.8902681231380339,0.9969518923093899,0.8450901250157066,0.991393895834206,0.8902681231380339,0.9939037846187797,0.9642857142857143,0.9801587301587301,0.0,0.9586449032738096,1.0,0.7777777777777778
east_ayrshire_2017_ward9,plurality,9,0.7532141530897799,0.9734057244683529,0.7499425419443806,0.9774409121068466,0.7560944613479732,0.9700918024783698,0.7547822078820005,0.9761831286103164,0.8928571428571429,0.9642857142857143,0.0,0.8616489955357143,1.0,0.8703703703703703
east_ayrshire_2017_ward9,stv,9,0.7560944613479732,0.9806702149009694,0.7547822078820005,0.9849415633325853,0.8277394831602706,0.9892833440429231,0.8666339789164013,0.9924741551306219,0.8928571428571429,0.9801587301587301,0.0,0.8949079241071427,1.0,0.9444444444444444
east_ayrshire_2017_ward9,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
north_lanarkshire_2012_ward18,borda,9,0.9240500133768137,0.9978902781493559,0.9720646006110867,0.9992240166836415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
north_lanarkshire_2012_ward18,3-approval,9,0.9240500133768137,0.9978902781493559,0.9720646006110867,0.9992240166836415,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9968098958333333,1.0,1.0
north_lanarkshire_2012_ward18,2-approval,9,0.7845514031522819,0.9825461080797591,0.8014354066985646,0.9865794890447243,0.7845514031522819,0.9812924981513602,0.8014354066985646,0.9843342364313188,0.8928571428571429,0.9761904761904762,0.0,0.923642113095238,1.0,0.9259259259259258
north_lanarkshire_2012_ward18,plurality,9,0.8027566789138865,0.9799793954848455,0.8298906439854192,0.9838671531380613,1.0,1.0,1.0,1.0,0.8928571428571429,0.9801587301587301,0.0,0.8907970610119047,1.0,0.9629629629629629
north_lanarkshire_2012_ward18,stv,9,0.813443084198313,0.9854583766261263,0.8459652706843718,0.9885924130273556,1.0,1.0,1.0,1.0,0.7857142857142857,0.9563492063492064,0.0,0.9160016741071426,1.0,0.9629629629629629
north_lanarkshire_2012_ward18,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
south_lanarkshire_2022_ward6,borda,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9989583333333333,1.0,1.0
south_lanarkshire_2022_ward6,3-approval,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,0.9920634920634921,0.0,0.9926525297619048,1.0,1.0
south_lanarkshire_2022_ward6,2-approval,9,0.7688991496441822,0.9903599525039072,0.7760565751810068,0.9920148714124539,1.0,1.0,1.0,1.0,0.9285714285714286,0.9801587301587301,0.0,0.9530273437500001,1.0,1.0
south_lanarkshire_2022_ward6,plurality,9,0.7118011207730935,0.9776667253356265,0.6788158522998567,0.9795247589585959,0.7118011207730935,0.9746135456634385,0.6788158522998567,0.9750197750922838,0.8928571428571429,0.9880952380952381,0.0,0.9316452752976191,1.0,0.9444444444444444
south_lanarkshire_2022_ward6,stv,9,0.7688991496441822,0.985672249758596,0.7760565751810068,0.9884465408391555,1.0,1.0,1.0,1.0,0.8928571428571429,0.9801587301587301,0.0,0.9327985491071429,1.0,0.9444444444444444
south_lanarkshire_2022_ward6,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fife_2022_ward9,borda,9,0.926111876922472,0.9961748461003689,0.9735343383584588,0.9987139557107041,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9851748511904762,1.0,1.0
fife_2022_ward9,3-approval,9,0.926111876922472,0.9944021400640024,0.9735343383584588,0.9981630686892289,1.0,1.0,1.0,1.0,0.9285714285714286,0.9642857142857143,0.0,0.922279575892857,1.0,1.0
fife_2022_ward9,2-approval,9,0.8389574795385666,0.9899287367178514,0.882108626198083,0.9948883083058422,1.0,1.0,1.0,1.0,0.9285714285714286,0.9603174603174603,0.0,0.9142299107142856,1.0,0.9629629629629631
fife_2022_ward9,plurality,9,0.8239785501836674,0.984002081546348,0.8612954186413903,0.9901411506020155,0.8239785501836674,0.9866756184930262,0.8612954186413903,0.9911924158815713,0.8928571428571429,0.9642857142857143,0.0,0.9051199776785712,1.0,0.9444444444444444
fife_2022_ward9,stv,9,0.8239785501836674,0.984002081546348,0.8612954186413903,0.9901411506020155,0.8239785501836674,0.9866756184930262,0.8612954186413903,0.9911924158815713,0.8928571428571429,0.9603174603174603,0.0,0.904222470238095,1.0,0.9444444444444444
fife_2022_ward9,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
south_lanarkshire_2017_ward20,borda,9,0.9009445065903507,0.9961515743378533,0.9530956848030017,0.9984844495114071,0.9009445065903507,0.9950472253295175,0.9530956848030017,0.9976547842401502,1.0,1.0,0.0,0.9870628720238095,1.0,1.0
south_lanarkshire_2017_ward20,3-approval,9,0.9009445065903507,0.9972484585163985,0.9530956848030017,0.998697102355639,0.9009445065903507,0.9950472253295175,0.9530956848030017,0.9976547842401502,0.9642857142857143,0.9880952380952381,0.0,0.9493257068452381,1.0,1.0
south_lanarkshire_2017_ward20,2-approval,9,0.776455939393799,0.9753966267548443,0.7884037222619898,0.9822976009587495,0.8358792633515302,0.9747922529726747,0.8779314491882139,0.9844077800758837,0.8214285714285714,0.9365079365079365,0.0,0.8142950148809527,1.0,0.9074074074074073
south_lanarkshire_2017_ward20,plurality,9,0.7807505466445102,0.98098343257761,0.7953434895084793,0.9862637940410899,0.8649226370380735,0.986913079661278,0.9150697531810517,0.9919938574587445,0.8928571428571429,0.9603174603174603,0.0,0.8836867559523809,1.0,0.9629629629629629
south_lanarkshire_2017_ward20,stv,9,0.7807505466445102,0.9795144710129363,0.7953434895084793,0.9858839420950112,0.8649226370380735,0.986913079661278,0.9150697531810517,0.9919938574587445,0.8928571428571429,0.9523809523809523,0.0,0.8904761904761904,1.0,0.9629629629629629
south_lanarkshire_2017_ward20,ranked-pairs,9,0.9264496481800124,0.9964879731069934,0.9737715278875018,0.9988915793841296,0.9264496481800124,0.9963224824090006,0.9737715278875018,0.998688576394375,0.9285714285714286,0.9920634920634921,0.0,0.9655412946428572,1.0,0.9629629629629631
east_renfrewshire_2022_ward5,borda,9,0.8284100579301565,0.9925224325925931,0.8675781250000002,0.9950555043238659,1.0,1.0,1.0,1.0,0.9642857142857143,0.9920634920634921,0.0,0.9826822916666667,1.0,1.0
east_renfrewshire_2022_ward5,3-approval,9,0.8284100579301565,0.9952336127202821,0.8675781250000002,0.9963216145833333,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9842075892857143,1.0,1.0
east_renfrewshire_2022_ward5,2-approval,9,0.7398338428099416,0.9761588475622855,0.7272398843930635,0.9803437631902783,0.7894866079946871,0.9845942061698938,0.8092715231788082,0.9881845776918989,0.8928571428571429,0.9722222222222222,0.0,0.9063941592261904,1.0,0.9259259259259258
east_renfrewshire_2022_ward5,plurality,9,0.7259633889819144,0.9676288578956194,0.7033936047029484,0.9707658513278512,0.7894866079946871,0.9845942061698938,0.8092715231788082,0.9881845776918989,0.8928571428571429,0.9484126984126984,0.0,0.8819986979166665,1.0,1.0
east_renfrewshire_2022_ward5,stv,9,0.7259633889819144,0.9676288578956194,0.7033936047029484,0.9707658513278512,0.7894866079946871,0.9845942061698938,0.8092715231788082,0.9881845776918989,0.8928571428571429,0.9563492063492064,0.0,0.8859235491071427,1.0,1.0
east_renfrewshire_2022_ward5,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
aberdeen_2017_ward8,borda,9,0.8451880826745827,0.9931461190583035,0.8903966597077246,0.9958284228273635,1.0,1.0,1.0,1.0,0.9642857142857143,0.9880952380952381,0.0,0.9766322544642857,1.0,1.0
aberdeen_2017_ward8,3-approval,9,0.7943484033550923,0.9886649010522687,0.8169049410584401,0.9921784071097449,1.0,1.0,1.0,1.0,0.9285714285714286,0.9761904761904762,0.0,0.9366443452380953,1.0,1.0
aberdeen_2017_ward8,2-approval,9,0.6947133949328713,0.96327273745909,0.6489870248122015,0.9672948806895916,0.788578620070726,0.9816883351372654,0.8078362864986274,0.9849116473103177,0.8571428571428572,0.9603174603174603,0.0,0.8570591517857143,1.0,0.9259259259259258
aberdeen_2017_ward8,plurality,9,0.6947133949328713,0.9499997383512826,0.6489870248122015,0.9528894236668055,0.6947133949328713,0.9490966178861807,0.6489870248122015,0.9528316102788924,0.8571428571428572,0.9444444444444444,0.0,0.8387834821428573,1.0,0.9629629629629631
aberdeen_2017_ward8,stv,9,0.6947133949328713,0.9577608688770098,0.6489870248122015,0.9613864613967712,0.6947133949328713,0.9490966178861809,0.6489870248122015,0.9528316102788923,0.8571428571428572,0.9365079365079365,0.0,0.8444661458333333,1.0,0.8888888888888888
aberdeen_2017_ward8,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
west_lothian_2022_ward2,borda,9,0.8591536926856181,0.9947184142538738,0.908116385911179,0.9971172773606342,1.0,1.0,1.0,1.0,0.9285714285714286,0.9880952380952381,0.6666666666666667,0.9871791294642857,1.0,1.0
west_lothian_2022_ward2,3-approval,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.9722222222222222,0.0,0.9100213913690475,1.0,1.0
west_lothian_2022_ward2,2-approval,9,0.874957957949258,0.995157421622308,0.9266235591790835,0.9976313655069651,1.0,1.0,1.0,1.0,0.9285714285714286,0.9841269841269842,0.0,0.9341331845238096,1.0,1.0
west_lothian_2022_ward2,plurality,9,0.6909580822300623,0.9797500268214776,0.6424206111443976,0.9790318415216832,0.7208891906575153,0.9860444595328758,0.6946092977250246,0.9847304648862512,0.8928571428571429,0.9603174603174603,0.0,0.8984933035714285,1.0,0.9629629629629629
west_lothian_2022_ward2,stv,9,0.7208891906575153,0.9922469219627088,0.6946092977250246,0.9915169249368062,0.7208891906575153,0.9860444595328758,0.6946092977250246,0.9847304648862512,0.8928571428571429,0.9722222222222222,0.0,0.9350771949404761,1.0,0.9629629629629629
west_lothian_2022_ward2,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
edinburgh_2022_ward17,borda,9,0.9253650957121614,0.9979268082142266,0.9730063514467182,0.9992501764290755,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.9990234375,1.0,1.0
edinburgh_2022_ward17,3-approval,9,0.8413798702575322,0.9955938852849315,0.8853578352861838,0.9968154954246162,1.0,1.0,1.0,1.0,0.9285714285714286,0.9722222222222222,0.0,0.9491024925595238,1.0,1.0
edinburgh_2022_ward17,2-approval,9,0.8413798702575322,0.9915737962541993,0.8853578352861838,0.9954030106061214,1.0,1.0,1.0,1.0,0.9285714285714286,0.9841269841269842,0.0,0.9422340029761905,1.0,1.0
edinburgh_2022_ward17,plurality,9,0.6791528298570555,0.9762493577211129,0.6217823218040751,0.9760212371341994,0.6791528298570555,0.9609805891123951,0.6217823218040751,0.9581879092692228,0.8928571428571429,0.9682539682539683,0.0,0.8933500744047618,1.0,0.9259259259259258
edinburgh_2022_ward17,stv,9,0.6791528298570555,0.9762493577211129,0.6217823218040751,0.9760212371341994,0.6791528298570555,0.9609805891123951,0.6217823218040751,0.9581879092692228,0.8571428571428572,0.9642857142857143,0.0,0.8989815848214284,1.0,0.8888888888888888
edinburgh_2022_ward17,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
south_lanarkshire_2012_ward1,borda,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.994921875,1.0,1.0
south_lanarkshire_2012_ward1,3-approval,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9768880208333334,1.0,1.0
south_lanarkshire_2012_ward1,2-approval,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9918619791666666,1.0,1.0
south_lanarkshire_2012_ward1,plurality,9,0.8492030504962058,0.9925567200824451,0.8956151832460734,0.9953002250343069,1.0,1.0,1.0,1.0,0.9285714285714286,0.9841269841269842,0.0,0.9523623511904763,1.0,1.0
south_lanarkshire_2012_ward1,stv,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.9682539682539683,0.33333333333333337,0.971781994047619,1.0,1.0
south_lanarkshire_2012_ward1,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eilean_siar_2017_ward3,borda,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eilean_siar_2017_ward3,3-approval,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eilean_siar_2017_ward3,2-approval,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,0.996031746031746,0.9,0.9990652901785714,1.0,1.0
eilean_siar_2017_ward3,plurality,9,0.8193343596974264,0.9902572932417281,0.8546042003231017,0.9923419733531662,0.8193343596974264,0.9899630199831905,0.8546042003231017,0.9919224555735057,0.9285714285714286,0.9801587301587301,0.0,0.9525716145833334,1.0,0.8888888888888888
eilean_siar_2017_ward3,stv,9,0.8193343596974264,0.9902572932417281,0.8546042003231017,0.9923419733531662,0.8193343596974264,0.9899630199831905,0.8546042003231017,0.9919224555735057,0.9285714285714286,0.9841269841269842,0.0,0.9559709821428573,1.0,0.8888888888888888
eilean_siar_2017_ward3,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
highland_2012_ward1,borda,9,0.9655082343063913,0.9990418953973997,0.9941520467836258,0.9998375568551007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
highland_2012_ward1,3-approval,9,0.9655082343063913,0.9990418953973997,0.9941520467836258,0.9998375568551007,1.0,1.0,1.0,1.0,0.9642857142857143,1.0,0.8333333333333334,0.9860909598214286,1.0,1.0
highland_2012_ward1,2-approval,9,0.8827925631660084,0.9931412302906197,0.9351438994730441,0.9968292589807182,1.0,1.0,1.0,1.0,0.9285714285714286,0.9801587301587301,0.0,0.9403692336309524,1.0,1.0
highland_2012_ward1,plurality,9,0.7850240201741941,0.9773555019669384,0.8021895054737637,0.9836052896760018,1.0,1.0,1.0,1.0,0.8571428571428572,0.9642857142857143,0.0,0.8997442336309522,1.0,1.0
highland_2012_ward1,stv,9,0.8101800653854638,0.9833270569620998,0.8411106826070188,0.9891000256350639,1.0,1.0,1.0,1.0,0.8928571428571429,0.9722222222222222,0.0,0.9091099330357141,1.0,1.0
highland_2012_ward1,ranked-pairs,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
edinburgh_2012_ward4,borda,9,0.8602416700513028,0.9961178241680917,0.9094446409621506,0.9974845733600597,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9996744791666666,1.0,1.0
edinburgh_2012_ward4,3-approval,9,0.8602416700513028,0.9961178241680917,0.9094446409621506,0.9974845733600597,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.986328125,1.0,1.0
edinburgh_2012_ward4,2-approval,9,0.8938586967363034,0.9970516304648973,0.9463942307692307,0.9985109508547008,1.0,1.0,1.0,1.0,0.9285714285714286,0.9682539682539683,0.0,0.9494140625,1.0,1.0
