VoteKit RankProfile
Candidates
(Terrence Hayes:Terren),(Cayle Tern:Cayle ),(Michael (Mike) Sands:Michae),(Thomas Shervey:Thomas),(Loretta Smith:Lorett),(Noah Ernst:Noah E),(Deian Salazar:Deian ),(Joe Furi:Joe Fu),(Peggy Sue Owens:Peggy ),(Jamie Dunphy:Jamie ),(Joe Allen:Joe Al),(Timur Ender:Timur ),(David Linn:David ),(Steph Routh:Steph ),(Doug Clove:Doug C),(Candace Avalos:Candac)
Max Ranking Length
6
Includes Voter Set
False
=,=,=,=,=,=,=,=,=,=
Ranking_1,Ranking_2,Ranking_3,Ranking_4,Ranking_5,Ranking_6,&,Weight,&
{'Steph '},{'Lorett'},{'Terren'},{'David '},{'Timur '},{'Candac'},&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Michae'},{'Noah E'},{'David '},{'Doug C'},{'Terren'},{'Peggy '},&,1.0,&
{'Steph '},{'Terren'},{'Thomas'},{'Jamie '},{'Michae'},{'Doug C'},&,1.0,&
{'Lorett'},{'Peggy '},{'Candac'},{'Jamie '},,,&,1.0,&
{'Michae'},,,,,,&,1.0,&
{'Peggy '},{'Joe Al'},{'Doug C'},{'Deian '},{'Terren'},,&,1.0,&
{'Terren'},{'Candac'},{'Lorett'},{'Noah E'},{'Jamie '},{'Steph '},&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Steph '},{'Jamie '},{'Candac'},{'Timur '},{'Cayle '},,&,1.0,&
{'Doug C'},{'Noah E'},{'Peggy '},{'Timur '},{'Terren'},{'Candac'},&,1.0,&
{'Timur '},{'Doug C'},{'Noah E'},{'Steph '},{'Thomas'},{'Lorett'},&,1.0,&
{'Joe Al'},{'Candac'},{'Noah E'},{'Joe Fu'},{'Michae'},{'Doug C'},&,1.0,&
{'Noah E'},{'Timur '},{'Doug C'},{'Lorett'},{'Steph '},{'Candac'},&,1.0,&
{'Doug C'},{'Thomas'},{'Peggy '},{'Candac'},{'Jamie '},{'David '},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'David '},{'Timur '},&,1.0,&
{'Doug C'},,,,,,&,1.0,&
{'Noah E'},{'Joe Al'},{'David '},,,,&,1.0,&
{'Peggy '},{'Lorett'},{'Thomas'},{'Deian '},{'Michae'},{'Joe Al'},&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Noah E'},{'Terren'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Steph '},{'Deian '},{'Cayle '},{'Candac'},{'Lorett'},{'Jamie '},&,1.0,&
{'Candac'},{'Steph '},{'Jamie '},{'Timur '},{'Lorett'},{'Cayle '},&,1.0,&
{'Timur '},,,,,,&,1.0,&
{'Candac'},{'Lorett'},{'Steph '},,,,&,1.0,&
{'Doug C'},{'Lorett'},{'Steph '},{'Noah E'},{'Joe Al'},{'Candac'},&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Jamie '},{'Cayle '},{'David '},&,1.0,&
{'Steph '},{'Lorett'},,,,,&,1.0,&
{'Timur '},{'Joe Al'},{'Michae'},{'Doug C'},{'Thomas'},{'Steph '},&,1.0,&
{'Peggy '},{'Noah E'},{'Timur '},{'David '},{'Cayle '},{'Lorett'},&,1.0,&
{'Steph '},,,,,,&,1.0,&
{'Lorett'},{'Peggy '},{'Candac'},,,,&,1.0,&
{'David '},{'Peggy '},{'Timur '},{'Cayle '},{'Michae'},{'Thomas'},&,1.0,&
{'Joe Al'},,,,,,&,1.0,&
{'David '},{'Deian '},{'Steph '},{'Lorett'},{'Thomas'},{'Doug C'},&,1.0,&
{'Thomas'},{'Lorett'},{'Jamie '},{'Joe Fu'},{'Cayle '},{'Noah E'},&,1.0,&
{'Candac'},{'Steph '},{'Noah E'},,,,&,1.0,&
{'Peggy '},{'Doug C'},{'Terren'},{'Steph '},{'David '},{'Lorett'},&,1.0,&
{'Steph '},{'Jamie '},{'Timur '},{'Candac'},,,&,1.0,&
{'Timur '},{'Noah E'},,,,,&,1.0,&
{'Timur '},{'Candac'},{'Steph '},,,,&,1.0,&
{'Joe Al'},{'Peggy '},{'Joe Fu'},{'Thomas'},{'Jamie '},{'David '},&,1.0,&
{'Lorett'},{'Candac'},{'Cayle '},,,,&,1.0,&
{'Lorett'},{'Joe Al'},{'Michae'},{'David '},{'Terren'},{'Noah E'},&,1.0,&
{'Joe Al'},{'Joe Fu'},{'Noah E'},{'Thomas'},,,&,1.0,&
{'Steph '},,,,,,&,1.0,&
{'Peggy '},,,,,,&,1.0,&
{'Steph '},{'Jamie '},{'Candac'},{'Noah E'},{'Michae'},{'Joe Al'},&,1.0,&
{'Candac'},{'Timur '},{'Jamie '},,,,&,1.0,&
{'Candac'},{'Jamie '},{'Cayle '},{'Timur '},{'Steph '},{'David '},&,1.0,&
{'Steph '},{'Candac'},{'Jamie '},{'Timur '},{'Cayle '},{'David '},&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Noah E'},{'Jamie '},{'Michae'},{'Doug C'},{'Cayle '},{'Deian '},&,1.0,&
{'Candac'},{'Terren'},{'Steph '},{'Jamie '},{'Timur '},{'Joe Fu'},&,1.0,&
{'Timur '},{'Steph '},{'Candac'},,,,&,1.0,&
{'Doug C'},,,,,,&,1.0,&
{'Steph '},{'Jamie '},{'Lorett'},{'Deian '},{'Timur '},{'Michae'},&,1.0,&
{'Michae'},{'David '},{'Timur '},{'Lorett'},{'Steph '},,&,1.0,&
{'Doug C'},,,,,,&,1.0,&
{'Terren'},{'Lorett'},{'Jamie '},{'Deian '},{'Candac'},,&,1.0,&
{'Terren'},{'Joe Al'},{'Candac'},{'Thomas'},{'Lorett'},{'Steph '},&,1.0,&
{'Peggy '},{'Candac'},{'Lorett'},{'Steph '},{'Jamie '},{'Cayle '},&,1.0,&
{'Lorett'},{'Noah E'},{'Steph '},{'Timur '},{'Jamie '},{'Doug C'},&,1.0,&
{'Lorett'},{'David '},{'Jamie '},{'Timur '},{'Terren'},{'Steph '},&,1.0,&
{'Candac'},{'Peggy '},{'Cayle '},{'Lorett'},{'Steph '},,&,1.0,&
{'Candac'},{'Steph '},{'Terren'},,,,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Jamie '},,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Candac'},{'Peggy '},{'Lorett'},{'Steph '},{'Deian '},{'Jamie '},&,1.0,&
{'Michae'},{'Joe Fu'},{'Doug C'},{'Cayle '},{'David '},{'Joe Al'},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'David '},{'Lorett'},&,1.0,&
{'Jamie '},{'Steph '},{'David '},{'Terren'},{'Thomas'},{'Candac'},&,1.0,&
{'Lorett'},{'Steph '},{'Candac'},{'Noah E'},{'Timur '},{'Terren'},&,1.0,&
{'Joe Al'},{'David '},{'Doug C'},{'Michae'},{'Terren'},,&,1.0,&
{'Cayle '},{'Lorett'},,,,,&,1.0,&
{'Timur '},{'Candac'},{'Cayle '},{'David '},{'Noah E'},{'Joe Al'},&,1.0,&
{'Lorett'},{'Peggy '},{'Noah E'},{'Joe Al'},{'David '},{'Michae'},&,1.0,&
{'Peggy '},{'Joe Al'},{'David '},{'Michae'},{'Lorett'},{'Jamie '},&,1.0,&
{'Lorett'},{'Terren'},{'Steph '},{'Jamie '},,,&,1.0,&
{'Doug C'},{'Thomas'},{'Jamie '},,,,&,1.0,&
{'Steph '},{'Terren'},{'Candac'},{'David '},{'Jamie '},{'Timur '},&,1.0,&
{'Candac'},,,,,,&,1.0,&
{'Steph '},{'Noah E'},{'Thomas'},{'Joe Al'},{'Candac'},{'Timur '},&,1.0,&
{'Candac'},{'Lorett'},,,,,&,1.0,&
{'Steph '},{'Candac'},{'Timur '},,,,&,1.0,&
{'Terren'},{'Joe Fu'},{'Michae'},{'Doug C'},{'Noah E'},{'Timur '},&,1.0,&
{'Jamie '},{'Terren'},{'Lorett'},,,,&,1.0,&
{'Candac'},{'Timur '},{'Jamie '},{'Steph '},,,&,1.0,&
{'Joe Al'},,,,,,&,1.0,&
{'Candac'},{'Michae'},{'Lorett'},{'Steph '},{'Cayle '},{'Terren'},&,1.0,&
{'Jamie '},{'Steph '},{'Terren'},{'Timur '},{'David '},{'Cayle '},&,1.0,&
{'Timur '},{'David '},{'Candac'},{'Steph '},{'Jamie '},{'Doug C'},&,1.0,&
{'Doug C'},,,,,,&,1.0,&
{'Terren'},{'Timur '},{'Noah E'},{'Candac'},,,&,1.0,&
{'Timur '},{'Lorett'},{'Candac'},{'Cayle '},{'Steph '},{'Jamie '},&,1.0,&
{'Timur '},,,,,,&,1.0,&
{'Noah E'},{'Joe Al'},{'David '},{'Cayle '},{'Michae'},{'Thomas'},&,1.0,&
{'Lorett'},{'Candac'},{'Peggy '},{'Joe Fu'},{'Jamie '},{'Cayle '},&,1.0,&
{'Jamie '},{'Steph '},{'Deian '},{'David '},{'Noah E'},,&,1.0,&
{'Steph '},{'Lorett'},{'Jamie '},{'Candac'},{'Cayle '},,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Joe Al'},{'Peggy '},{'Joe Fu'},{'Thomas'},{'Jamie '},{'David '},&,1.0,&
{'Jamie '},{'David '},{'Noah E'},,,,&,1.0,&
{'Lorett'},{'Noah E'},{'Joe Al'},{'Joe Fu'},{'Michae'},{'Peggy '},&,1.0,&
{'Timur '},{'Noah E'},{'Michae'},{'Deian '},{'Steph '},{'Terren'},&,1.0,&
{'Peggy '},{'Candac'},{'Lorett'},,,,&,1.0,&
{'Michae'},{'Joe Al'},{'Doug C'},{'Deian '},{'David '},{'Peggy '},&,1.0,&
{'Deian '},,,,,,&,1.0,&
{'Terren'},{'Lorett'},{'Michae'},{'Joe Fu'},{'Doug C'},{'Cayle '},&,1.0,&
{'Terren'},{'Steph '},{'Noah E'},{'Cayle '},{'Peggy '},{'Lorett'},&,1.0,&
{'Noah E'},{'Lorett'},{'Thomas'},,,,&,1.0,&
{'Jamie '},{'Steph '},{'Candac'},{'Lorett'},{'Terren'},,&,1.0,&
{'Doug C'},{'Jamie '},,,,,&,1.0,&
{'Candac'},{'Terren'},{'Steph '},{'Timur '},{'Noah E'},{'Joe Al'},&,1.0,&
{'Michae'},{'Jamie '},{'Noah E'},{'Doug C'},{'Lorett'},{'Candac'},&,1.0,&
{'Candac'},{'Timur '},,,,,&,1.0,&
{'Peggy '},,,,,,&,1.0,&
{'Jamie '},{'Lorett'},{'Terren'},{'Doug C'},{'Steph '},{'Candac'},&,1.0,&
{'Joe Fu'},,,,,,&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Joe Fu'},{'Cayle '},{'David '},,,,&,1.0,&
{'Noah E'},{'David '},{'Lorett'},,,,&,1.0,&
{'Steph '},{'Noah E'},{'Doug C'},,,,&,1.0,&
{'Doug C'},{'Steph '},{'Noah E'},,,,&,1.0,&
{'Terren'},{'Steph '},{'Jamie '},{'Noah E'},{'Candac'},{'Lorett'},&,1.0,&
{'Jamie '},{'Candac'},{'Timur '},,,,&,1.0,&
{'Candac'},{'Timur '},{'Cayle '},{'Joe Fu'},{'Lorett'},{'David '},&,1.0,&
{'Timur '},,,,,,&,1.0,&
{'Jamie '},{'Steph '},{'Lorett'},{'Timur '},{'Candac'},{'Terren'},&,1.0,&
{'Michae'},{'Lorett'},,,,,&,1.0,&
{'Lorett'},{'Cayle '},{'Candac'},{'Peggy '},{'Deian '},{'Steph '},&,1.0,&
{'Noah E'},{'Joe Al'},{'David '},{'Doug C'},{'Joe Fu'},{'Michae'},&,1.0,&
{'Lorett'},{'Steph '},{'Candac'},{'Timur '},{'Noah E'},,&,1.0,&
{'Peggy '},{'Candac'},{'Lorett'},{'Deian '},{'Timur '},{'Terren'},&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Lorett'},{'Steph '},{'Timur '},{'David '},{'Cayle '},{'Deian '},&,1.0,&
{'Jamie '},{'Doug C'},{'Timur '},{'Noah E'},{'Michae'},{'Lorett'},&,1.0,&
{'Timur '},{'Candac'},{'Steph '},{'Jamie '},,,&,1.0,&
{'Thomas'},{'Lorett'},{'Steph '},{'Joe Fu'},{'Cayle '},{'Noah E'},&,1.0,&
{'Lorett'},{'Terren'},{'Noah E'},,,,&,1.0,&
{'Doug C'},,,,,,&,1.0,&
{'Jamie '},{'Candac'},,,,,&,1.0,&
{'Lorett'},{'Doug C'},{'Terren'},{'Candac'},{'Timur '},{'Noah E'},&,1.0,&
{'Lorett'},{'Steph '},,,,,&,1.0,&
{'Timur '},{'Steph '},{'Jamie '},{'Candac'},{'Terren'},{'Lorett'},&,1.0,&
{'Lorett'},{'Noah E'},{'Steph '},{'Terren'},{'Timur '},{'Jamie '},&,1.0,&
{'Noah E'},{'Joe Al'},{'Lorett'},,,,&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Jamie '},{'Terren'},{'Cayle '},&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Steph '},{'Candac'},{'Timur '},,,,&,1.0,&
{'Noah E'},{'Lorett'},{'Terren'},{'Deian '},,,&,1.0,&
{'Steph '},{'Candac'},{'Timur '},,,,&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Noah E'},{'Jamie '},{'Doug C'},{'Peggy '},{'Joe Fu'},{'Timur '},&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Cayle '},{'Lorett'},{'Jamie '},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'Terren'},{'Lorett'},&,1.0,&
{'Candac'},{'Timur '},{'Cayle '},,,,&,1.0,&
{'Steph '},{'Jamie '},{'Lorett'},{'Terren'},{'Deian '},{'Candac'},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'David '},{'Lorett'},&,1.0,&
{'David '},{'Lorett'},{'Candac'},,,,&,1.0,&
{'Timur '},{'Candac'},{'Steph '},{'Terren'},{'Lorett'},,&,1.0,&
{'Noah E'},{'David '},{'Timur '},{'Joe Al'},{'Candac'},{'Peggy '},&,1.0,&
{'Timur '},{'Terren'},{'Jamie '},{'Steph '},{'Candac'},{'Doug C'},&,1.0,&
{'Joe Fu'},{'Noah E'},,,,,&,1.0,&
{'Candac'},{'Lorett'},{'Steph '},,,,&,1.0,&
{'Candac'},{'Jamie '},{'Steph '},{'Lorett'},,,&,1.0,&
{'Lorett'},{'Jamie '},{'David '},,,,&,1.0,&
{'Lorett'},{'Terren'},{'David '},{'Timur '},{'Candac'},{'Cayle '},&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Noah E'},{'Terren'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Jamie '},{'Timur '},{'Doug C'},{'Candac'},{'Joe Al'},{'Cayle '},&,1.0,&
{'Noah E'},{'Timur '},{'David '},{'Michae'},{'Thomas'},{'Steph '},&,1.0,&
{'Timur '},{'Candac'},{'Steph '},{'Terren'},{'Jamie '},{'Lorett'},&,1.0,&
{'Steph '},{'Lorett'},{'Terren'},{'Candac'},{'Cayle '},{'Noah E'},&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Jamie '},,,&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'David '},{'Lorett'},&,1.0,&
{'Jamie '},{'Candac'},{'Terren'},{'Timur '},{'Joe Al'},{'Thomas'},&,1.0,&
{'Lorett'},{'Steph '},{'Candac'},{'Terren'},{'Timur '},{'David '},&,1.0,&
{'Timur '},{'Steph '},{'Doug C'},{'Joe Fu'},{'David '},{'Noah E'},&,1.0,&
{'Joe Al'},{'Cayle '},{'Noah E'},{'Michae'},{'Timur '},{'Steph '},&,1.0,&
{'Candac'},{'Doug C'},{'Lorett'},{'Noah E'},{'David '},{'Michae'},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Timur '},,,&,1.0,&
{'Jamie '},{'Steph '},{'Timur '},{'Noah E'},{'Candac'},,&,1.0,&
{'Lorett'},{'Jamie '},{'Steph '},,,,&,1.0,&
{'Candac'},{'Noah E'},{'Joe Fu'},{'Steph '},{'Jamie '},,&,1.0,&
{'Lorett'},{'Peggy '},{'Terren'},{'David '},,,&,1.0,&
{'Timur '},{'Jamie '},{'Candac'},{'Steph '},,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Noah E'},{'Candac'},{'Lorett'},{'Steph '},{'Cayle '},{'Joe Al'},&,1.0,&
{'Candac'},,,,,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Lorett'},{'Peggy '},{'Joe Al'},,,,&,1.0,&
{'Noah E'},{'Joe Al'},{'Thomas'},{'Terren'},{'Doug C'},{'Michae'},&,1.0,&
{'Candac'},{'Steph '},{'Terren'},{'Jamie '},{'Cayle '},{'Timur '},&,1.0,&
{'Terren'},{'Noah E'},{'Doug C'},,,,&,1.0,&
{'Doug C'},{'Joe Fu'},{'Terren'},{'Jamie '},{'Timur '},{'Noah E'},&,1.0,&
{'Candac'},{'Joe Al'},{'Doug C'},{'Joe Fu'},{'Michae'},{'Thomas'},&,1.0,&
{'Lorett'},{'Peggy '},{'Candac'},{'Cayle '},{'Steph '},{'Jamie '},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Terren'},,,&,1.0,&
{'Timur '},{'Steph '},{'Candac'},,,,&,1.0,&
{'Candac'},{'Steph '},{'David '},{'Jamie '},{'Cayle '},{'Michae'},&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Jamie '},{'Candac'},{'Noah E'},{'Timur '},{'Lorett'},{'Steph '},&,1.0,&
{'Timur '},{'Steph '},{'Candac'},{'Lorett'},{'Jamie '},{'Terren'},&,1.0,&
{'Doug C'},{'Lorett'},,,,,&,1.0,&
{'Joe Al'},{'Lorett'},{'Doug C'},{'Deian '},{'Steph '},,&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Timur '},{'Steph '},{'Candac'},{'Cayle '},{'Noah E'},,&,1.0,&
{'Joe Al'},,,,,,&,1.0,&
{'Lorett'},{'Candac'},{'Deian '},{'Terren'},,,&,1.0,&
{'Candac'},{'Timur '},{'Cayle '},{'Noah E'},{'Deian '},{'Joe Fu'},&,1.0,&
{'Joe Al'},{'Noah E'},{'Michae'},{'Lorett'},,,&,1.0,&
{'Steph '},{'Timur '},,,,,&,1.0,&
{'Steph '},{'Joe Al'},{'Timur '},{'Michae'},{'Lorett'},{'Doug C'},&,1.0,&
{'Peggy '},{'Timur '},{'Noah E'},{'Candac'},{'Joe Al'},{'David '},&,1.0,&
{'Peggy '},,,,,,&,1.0,&
{'Michae'},{'Timur '},,,,,&,1.0,&
{'Noah E'},{'Steph '},{'Terren'},,,,&,1.0,&
{'Lorett'},{'David '},{'Joe Fu'},{'Joe Al'},{'Peggy '},{'Michae'},&,1.0,&
{'Noah E'},{'Doug C'},{'Timur '},{'Jamie '},{'Terren'},{'Lorett'},&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Lorett'},{'Steph '},{'Michae'},{'Thomas'},{'Timur '},{'Terren'},&,1.0,&
{'Lorett'},{'Steph '},{'Michae'},{'Thomas'},{'Timur '},{'Terren'},&,1.0,&
{'Doug C'},{'Joe Fu'},{'Terren'},{'Jamie '},{'Timur '},{'Noah E'},&,1.0,&
{'Noah E'},{'Lorett'},{'Doug C'},{'Deian '},{'Cayle '},{'Joe Al'},&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Joe Al'},{'Candac'},{'Noah E'},{'Joe Fu'},{'Michae'},{'Doug C'},&,1.0,&
{'Timur '},{'David '},{'Michae'},{'Lorett'},,,&,1.0,&
{'Steph '},{'Lorett'},{'Doug C'},,,,&,1.0,&
{'Deian '},{'David '},{'Terren'},,,,&,1.0,&
{'Joe Al'},,,,,,&,1.0,&
{'Noah E'},{'David '},{'Terren'},{'Steph '},{'Joe Fu'},{'Lorett'},&,1.0,&
{'Timur '},,,,,,&,1.0,&
{'Doug C'},,,,,,&,1.0,&
{'Terren'},{'Noah E'},{'Steph '},,,,&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'David '},{'Candac'},{'Steph '},{'Jamie '},{'Lorett'},{'Cayle '},&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},,,,&,1.0,&
{'Timur '},{'Jamie '},{'Candac'},{'Steph '},,,&,1.0,&
{'Lorett'},{'Steph '},{'Terren'},,,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Candac'},{'Steph '},{'Terren'},,,,&,1.0,&
{'Doug C'},{'Steph '},{'Jamie '},,,,&,1.0,&
{'David '},,,,,,&,1.0,&
{'Timur '},{'Michae'},{'Joe Fu'},{'Lorett'},{'Steph '},,&,1.0,&
{'Terren'},{'Noah E'},{'Candac'},{'Lorett'},{'Steph '},{'Timur '},&,1.0,&
{'Timur '},{'Lorett'},{'Candac'},{'Cayle '},{'Steph '},{'Jamie '},&,1.0,&
{'Steph '},{'Lorett'},{'Candac'},{'Terren'},{'Cayle '},{'Thomas'},&,1.0,&
{'Deian '},,,,,,&,1.0,&
{'Candac'},{'Steph '},{'Jamie '},{'Lorett'},{'Timur '},,&,1.0,&
{'Lorett'},{'Jamie '},{'Timur '},{'Deian '},{'Terren'},{'Michae'},&,1.0,&
{'Timur '},,,,,,&,1.0,&
{'Terren'},{'Steph '},{'Jamie '},,,,&,1.0,&
{'Terren'},{'Noah E'},{'Cayle '},{'Peggy '},{'Candac'},{'Lorett'},&,1.0,&
{'Michae'},{'Cayle '},{'Joe Al'},{'Lorett'},{'Terren'},{'Jamie '},&,1.0,&
{'Joe Al'},{'Joe Fu'},{'Doug C'},{'Thomas'},,,&,1.0,&
{'David '},{'Terren'},,,,,&,1.0,&
{'Doug C'},{'Joe Fu'},{'Terren'},{'Jamie '},{'Timur '},{'Noah E'},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},,,,&,1.0,&
{'Timur '},{'Joe Al'},{'Jamie '},,,,&,1.0,&
{'Candac'},{'Jamie '},{'Timur '},{'Steph '},{'David '},{'Lorett'},&,1.0,&
{'Candac'},{'Timur '},{'Terren'},{'Cayle '},{'Michae'},{'Joe Al'},&,1.0,&
{'David '},{'Cayle '},{'Timur '},{'Noah E'},,,&,1.0,&
{'Candac'},{'Timur '},{'Lorett'},{'Terren'},{'David '},{'Cayle '},&,1.0,&
{'Joe Fu'},{'David '},{'Lorett'},{'Doug C'},{'Candac'},{'Terren'},&,1.0,&
{'Timur '},{'Lorett'},{'Terren'},{'Jamie '},{'Candac'},{'David '},&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Joe Al'},{'Peggy '},{'Joe Fu'},{'Thomas'},{'Jamie '},{'David '},&,1.0,&
{'Peggy '},{'Doug C'},{'Terren'},{'Steph '},{'David '},{'Lorett'},&,1.0,&
{'Jamie '},{'Thomas'},{'Lorett'},{'Candac'},{'Peggy '},{'Joe Fu'},&,1.0,&
{'Deian '},{'Peggy '},{'Lorett'},{'Steph '},{'Joe Fu'},,&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},{'Deian '},{'Steph '},{'Jamie '},&,1.0,&
{'Michae'},,,,,,&,1.0,&
{'Peggy '},{'Candac'},{'Lorett'},{'Steph '},{'Cayle '},{'Timur '},&,1.0,&
{'Jamie '},{'Steph '},{'Timur '},,,,&,1.0,&
{'Jamie '},{'Lorett'},,,,,&,1.0,&
{'Candac'},{'Terren'},{'Steph '},,,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Noah E'},{'Timur '},{'Candac'},{'Doug C'},{'Joe Fu'},{'Michae'},&,1.0,&
{'Joe Al'},{'Jamie '},{'Lorett'},,,,&,1.0,&
{'Jamie '},{'Terren'},{'Lorett'},,,,&,1.0,&
{'Doug C'},{'Terren'},{'Steph '},{'Deian '},{'Thomas'},{'Jamie '},&,1.0,&
{'Jamie '},{'Timur '},{'Candac'},{'Noah E'},{'David '},,&,1.0,&
{'Deian '},{'Candac'},{'Michae'},{'Steph '},{'Jamie '},{'Peggy '},&,1.0,&
{'Jamie '},{'Timur '},{'David '},{'Steph '},,,&,1.0,&
{'Jamie '},{'Lorett'},{'Terren'},{'Steph '},{'Deian '},,&,1.0,&
{'Doug C'},,,,,,&,1.0,&
{'Timur '},{'Steph '},{'Lorett'},{'Jamie '},{'Noah E'},{'Peggy '},&,1.0,&
{'Terren'},{'Noah E'},{'Candac'},{'Peggy '},{'Jamie '},{'Cayle '},&,1.0,&
{'Lorett'},{'Doug C'},{'Timur '},{'Candac'},{'Terren'},,&,1.0,&
{'Peggy '},{'Noah E'},{'Joe Al'},{'Steph '},{'Jamie '},{'Lorett'},&,1.0,&
{'Candac'},{'Steph '},{'Terren'},,,,&,1.0,&
{'Joe Al'},{'Noah E'},{'Thomas'},,,,&,1.0,&
{'Lorett'},{'Terren'},,,,,&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Doug C'},{'Joe Al'},{'Thomas'},{'Steph '},{'Timur '},,&,1.0,&
{'Lorett'},{'Steph '},,,,,&,1.0,&
{'Thomas'},{'Jamie '},{'Lorett'},{'Joe Fu'},,,&,1.0,&
{'Lorett'},{'Timur '},,,,,&,1.0,&
{'Candac'},{'Cayle '},{'Michae'},{'Lorett'},{'Terren'},{'Jamie '},&,1.0,&
{'Candac'},{'Terren'},{'Steph '},{'Jamie '},{'Timur '},,&,1.0,&
{'Steph '},{'Terren'},{'Candac'},{'David '},{'Jamie '},{'Timur '},&,1.0,&
{'Timur '},{'Noah E'},{'Peggy '},,,,&,1.0,&
{'Steph '},,,,,,&,1.0,&
{'Candac'},{'Timur '},{'Jamie '},{'Steph '},,,&,1.0,&
{'Lorett'},{'David '},{'Terren'},{'Timur '},{'Steph '},{'Jamie '},&,1.0,&
{'Terren'},{'Lorett'},{'Candac'},{'Steph '},,,&,1.0,&
{'Candac'},{'Noah E'},{'Terren'},{'Steph '},{'Timur '},{'Jamie '},&,1.0,&
{'Doug C'},{'Deian '},{'Cayle '},{'Joe Fu'},{'Terren'},{'Thomas'},&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},,,,&,1.0,&
{'Timur '},{'Peggy '},,,,,&,1.0,&
{'Peggy '},{'Joe Al'},{'Timur '},{'Michae'},{'Cayle '},{'Lorett'},&,1.0,&
{'Lorett'},{'Steph '},{'Noah E'},{'Timur '},{'Jamie '},{'Terren'},&,1.0,&
{'Timur '},{'Doug C'},{'Noah E'},{'Steph '},{'Thomas'},{'Lorett'},&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Timur '},{'David '},{'Cayle '},{'Terren'},{'Lorett'},{'Steph '},&,1.0,&
{'Lorett'},{'Terren'},{'Timur '},,,,&,1.0,&
{'Candac'},{'Cayle '},{'Jamie '},{'Steph '},{'Timur '},{'David '},&,1.0,&
{'Joe Al'},{'Noah E'},{'Timur '},{'Cayle '},{'Doug C'},{'Joe Fu'},&,1.0,&
{'Lorett'},{'Noah E'},{'Joe Al'},{'Terren'},{'Doug C'},{'Jamie '},&,1.0,&
{'Timur '},{'Lorett'},{'Terren'},{'Jamie '},{'Doug C'},{'Candac'},&,1.0,&
{'Peggy '},{'Cayle '},{'Deian '},{'Lorett'},{'Jamie '},{'Candac'},&,1.0,&
{'Noah E'},{'Joe Al'},{'David '},{'Doug C'},{'Deian '},,&,1.0,&
{'Terren'},{'Jamie '},{'Timur '},{'Thomas'},{'Noah E'},{'Steph '},&,1.0,&
{'Doug C'},{'Joe Al'},{'Thomas'},{'Steph '},{'Timur '},{'Deian '},&,1.0,&
{'Terren'},{'Jamie '},{'Timur '},{'Thomas'},{'Noah E'},{'Steph '},&,1.0,&
{'Michae'},{'David '},{'Peggy '},{'Lorett'},{'Terren'},{'Jamie '},&,1.0,&
