VoteKit RankProfile
Candidates
(Laura Streib:Laura ),(Michelle DePass:Michel),(Nabil Zaghloul:Nabil ),(Jennifer Park:Jennif),(Will Mespelt:Will M),(Debbie Kitchin:Debbie),(Chris Olson:Chris ),(Jonathan Tasini:Jonath),(Antonio Jamal PettyJohnBlue:Antoni),(Nat West:Nat We),(Reuben Berlin:Reuben),(Marnie Glickman:Marnie),(Sameer Kanal:Sameer),(Tiffani Penson:Tiffan),(Elana Pirtle-Guiney:Elana ),(Sam Sachs:Sam Sa),(Dan Ryan:Dan Ry),(Bob Simril:Bob Si),(Liz Taylor:Liz Ta),(Mariah Hudson:Mariah),(Michael (Mike) Marshall:Michae),(James Armstrong:James )
Max Ranking Length
6
Includes Voter Set
False
=,=,=,=,=,=,=,=,=,=
Ranking_1,Ranking_2,Ranking_3,Ranking_4,Ranking_5,Ranking_6,&,Weight,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Michel'},{'Tiffan'},{'Elana '},{'Nabil '},{'Dan Ry'},{'Mariah'},&,1.0,&
{'Tiffan'},{'Mariah'},{'Dan Ry'},{'Michel'},{'Michae'},{'Elana '},&,1.0,&
{'Jonath'},{'Sameer'},{'Dan Ry'},{'Tiffan'},{'Marnie'},{'Michel'},&,1.0,&
{'Dan Ry'},{'Nat We'},{'Mariah'},{'Bob Si'},{'Will M'},{'Jennif'},&,1.0,&
{'Dan Ry'},{'Michel'},{'Elana '},{'Tiffan'},{'Bob Si'},{'James '},&,1.0,&
{'Dan Ry'},{'Michel'},{'Elana '},{'Tiffan'},{'Bob Si'},{'James '},&,1.0,&
{'Elana '},{'Dan Ry'},{'James '},{'Mariah'},{'Michae'},{'Michel'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Michae'},{'Nat We'},,&,1.0,&
{'Jonath'},{'Michel'},{'Dan Ry'},{'Sameer'},{'Michae'},{'Elana '},&,1.0,&
{'Tiffan'},{'Michel'},{'Elana '},{'Debbie'},{'Mariah'},{'Dan Ry'},&,1.0,&
{'Marnie'},{'Nat We'},{'Sameer'},{'Chris '},{'Jennif'},{'Jonath'},&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},{'James '},{'Tiffan'},{'Jonath'},&,1.0,&
{'Bob Si'},,,,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Marnie'},{'Tiffan'},,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Marnie'},{'Bob Si'},{'Michae'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Mariah'},{'Tiffan'},,,,&,1.0,&
{'Michel'},{'Jonath'},{'Nabil '},{'Bob Si'},{'Marnie'},{'Nat We'},&,1.0,&
{'Elana '},{'James '},{'Michae'},{'Liz Ta'},{'Dan Ry'},{'Mariah'},&,1.0,&
{'Debbie'},{'Elana '},{'Michel'},{'Dan Ry'},{'James '},{'Michae'},&,1.0,&
{'Dan Ry'},{'Nabil '},{'Jonath'},{'Tiffan'},{'Elana '},,&,1.0,&
{'Dan Ry'},{'Elana '},{'Nabil '},{'Jonath'},{'Tiffan'},,&,1.0,&
{'Dan Ry'},{'James '},{'Michel'},,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Tiffan'},{'Mariah'},{'Nat We'},{'Liz Ta'},&,1.0,&
{'Elana '},,,,,,&,1.0,&
{'Dan Ry'},{'Michel'},{'Elana '},,,,&,1.0,&
{'Bob Si'},{'Michae'},{'James '},,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Nat We'},{'Bob Si'},,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Tiffan'},{'Sameer'},{'Nat We'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Elana '},{'Mariah'},{'Dan Ry'},{'James '},{'Michae'},{'Tiffan'},&,1.0,&
{'Will M'},{'Elana '},{'Michae'},{'Jennif'},{'Liz Ta'},{'Antoni'},&,1.0,&
{'Nat We'},,,,,,&,1.0,&
{'Michel'},{'Nabil '},{'Sameer'},{'Laura '},{'Tiffan'},{'Bob Si'},&,1.0,&
{'Michel'},{'Elana '},{'Dan Ry'},{'Nat We'},{'Marnie'},{'Tiffan'},&,1.0,&
{'Marnie'},{'Jonath'},{'Dan Ry'},{'Elana '},{'Sameer'},{'Mariah'},&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},,,,&,1.0,&
{'Liz Ta'},{'Michae'},{'Dan Ry'},{'Nat We'},{'Jennif'},{'Michel'},&,1.0,&
{'Elana '},{'Michel'},{'Sameer'},{'Tiffan'},,,&,1.0,&
{'Michel'},{'Sameer'},{'Jonath'},{'Jennif'},{'Marnie'},{'Nat We'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Mariah'},{'Bob Si'},{'Elana '},{'Michae'},&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Michel'},{'Jennif'},{'Marnie'},,,,&,1.0,&
{'Marnie'},,,,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Bob Si'},{'Dan Ry'},{'Debbie'},,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Tiffan'},{'Michae'},{'Mariah'},{'Debbie'},{'Marnie'},{'Dan Ry'},&,1.0,&
{'Nat We'},{'Elana '},{'Jonath'},,,,&,1.0,&
{'Debbie'},{'Tiffan'},{'Dan Ry'},{'Bob Si'},{'Mariah'},,&,1.0,&
{'Dan Ry'},{'Mariah'},{'Tiffan'},{'Bob Si'},{'Elana '},{'Michae'},&,1.0,&
{'Michel'},{'Nat We'},{'Nabil '},{'Marnie'},{'Elana '},{'Tiffan'},&,1.0,&
{'Elana '},{'Michel'},{'Mariah'},{'Debbie'},{'Dan Ry'},{'Michae'},&,1.0,&
{'Dan Ry'},{'Nat We'},{'Will M'},{'Marnie'},,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Nabil '},{'Dan Ry'},,,,,&,1.0,&
{'Bob Si'},{'Sameer'},{'Dan Ry'},{'Nabil '},{'Michae'},{'Mariah'},&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Dan Ry'},{'Debbie'},{'Tiffan'},,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Michae'},{'Nabil '},{'Mariah'},{'Sameer'},{'Bob Si'},&,1.0,&
{'Dan Ry'},{'Mariah'},{'Tiffan'},{'Marnie'},{'Sameer'},{'Michae'},&,1.0,&
{'Michel'},{'Dan Ry'},{'Nat We'},,,,&,1.0,&
{'Michel'},{'Dan Ry'},,,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Tiffan'},{'Michae'},{'Mariah'},{'Nat We'},&,1.0,&
{'Elana '},{'Dan Ry'},{'James '},{'Michae'},{'Michel'},{'Nabil '},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Bob Si'},{'Sam Sa'},{'Mariah'},{'Tiffan'},{'Nabil '},&,1.0,&
{'Michae'},{'Marnie'},{'Dan Ry'},{'Tiffan'},{'Nabil '},{'Mariah'},&,1.0,&
{'Elana '},{'Jonath'},{'Dan Ry'},{'Mariah'},{'Nabil '},{'Marnie'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Elana '},{'Michel'},{'James '},{'Michae'},{'Mariah'},,&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},{'Michae'},{'Mariah'},,&,1.0,&
{'Michel'},{'Nabil '},{'Sameer'},{'Laura '},{'Tiffan'},{'Bob Si'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Elana '},{'Michel'},{'James '},{'Nabil '},{'Dan Ry'},{'Nat We'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Elana '},{'Michel'},{'James '},{'Nabil '},{'Dan Ry'},{'Nat We'},&,1.0,&
{'Elana '},{'Mariah'},{'Marnie'},{'Tiffan'},{'Michae'},{'Dan Ry'},&,1.0,&
{'Michel'},{'Sameer'},{'Jonath'},{'Nat We'},{'Elana '},{'Dan Ry'},&,1.0,&
{'Marnie'},{'Sameer'},{'Elana '},{'Michel'},{'Debbie'},{'Jonath'},&,1.0,&
{'Marnie'},{'Nat We'},{'Jonath'},{'Sameer'},{'Elana '},,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Mariah'},{'Tiffan'},{'James '},&,1.0,&
{'Debbie'},{'James '},{'Sameer'},{'Michae'},,,&,1.0,&
{'Bob Si'},{'Chris '},{'Debbie'},,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Marnie'},{'Sameer'},{'Jonath'},{'Nat We'},{'Jennif'},{'Michel'},&,1.0,&
{'Michel'},{'Dan Ry'},,,,,&,1.0,&
{'Laura '},{'James '},{'Elana '},{'Tiffan'},{'Debbie'},{'Jennif'},&,1.0,&
{'Dan Ry'},{'Michae'},{'Tiffan'},{'Mariah'},{'Elana '},{'Bob Si'},&,1.0,&
{'Elana '},{'Michel'},{'Mariah'},{'Michae'},{'Tiffan'},{'Dan Ry'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Marnie'},{'Tiffan'},{'Mariah'},&,1.0,&
{'Mariah'},{'Tiffan'},{'Dan Ry'},{'Nabil '},{'James '},{'Nat We'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},,,&,1.0,&
{'Dan Ry'},{'Bob Si'},{'Mariah'},{'Tiffan'},{'Elana '},{'Sam Sa'},&,1.0,&
{'James '},{'Nat We'},{'Elana '},{'Tiffan'},{'Michae'},{'Jonath'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Nat We'},,,,&,1.0,&
{'Sameer'},{'Michel'},{'Nat We'},{'Marnie'},{'Elana '},{'Tiffan'},&,1.0,&
{'Nabil '},{'Elana '},{'Dan Ry'},{'Bob Si'},{'Debbie'},,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Jonath'},{'Mariah'},{'James '},&,1.0,&
{'Nabil '},{'Dan Ry'},{'Sameer'},{'Debbie'},{'Elana '},{'Laura '},&,1.0,&
{'Michel'},{'Sameer'},{'Tiffan'},{'Elana '},{'Nat We'},{'Michae'},&,1.0,&
{'Sameer'},{'Nat We'},{'Michel'},{'Marnie'},{'Debbie'},{'Elana '},&,1.0,&
{'Dan Ry'},{'Elana '},{'Nat We'},,,,&,1.0,&
{'Sameer'},{'Chris '},{'Jennif'},{'Jonath'},{'Nat We'},{'Tiffan'},&,1.0,&
{'Jonath'},{'Elana '},{'Jennif'},{'Nat We'},{'Sameer'},{'Chris '},&,1.0,&
{'Tiffan'},{'Mariah'},{'Laura '},{'Jennif'},{'Reuben'},{'Nabil '},&,1.0,&
{'Dan Ry'},{'Michae'},{'Tiffan'},{'Mariah'},{'Elana '},{'Bob Si'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Elana '},{'Michel'},,,&,1.0,&
{'Dan Ry'},{'Mariah'},{'Nabil '},{'Debbie'},{'Bob Si'},{'Marnie'},&,1.0,&
{'Mariah'},{'Dan Ry'},{'Bob Si'},,,,&,1.0,&
{'Elana '},{'Jonath'},{'Tiffan'},,,,&,1.0,&
{'Dan Ry'},{'Mariah'},{'Tiffan'},{'Bob Si'},{'Elana '},,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Mariah'},{'Elana '},{'Michel'},{'Nat We'},{'Dan Ry'},{'Michae'},&,1.0,&
{'Tiffan'},,,,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Nat We'},{'Tiffan'},{'Michae'},{'James '},&,1.0,&
{'Sameer'},{'Michel'},{'Nat We'},{'Jonath'},{'Marnie'},{'Jennif'},&,1.0,&
{'Marnie'},{'Dan Ry'},{'Tiffan'},{'Mariah'},{'Laura '},{'Sameer'},&,1.0,&
{'Elana '},{'Tiffan'},{'Dan Ry'},{'Michel'},{'Nat We'},,&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},,,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Elana '},{'Dan Ry'},{'Mariah'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Mariah'},,&,1.0,&
{'Dan Ry'},{'Marnie'},{'Tiffan'},{'Debbie'},{'Elana '},,&,1.0,&
{'Debbie'},{'Tiffan'},{'Jonath'},{'Dan Ry'},{'Marnie'},{'Elana '},&,1.0,&
{'Tiffan'},{'Dan Ry'},{'Elana '},{'Mariah'},{'Nat We'},{'Michae'},&,1.0,&
{'Mariah'},{'Sameer'},{'Michel'},{'Jonath'},,,&,1.0,&
{'Jonath'},{'Michel'},{'Sameer'},{'Elana '},,,&,1.0,&
{'Dan Ry'},{'Nat We'},{'Sameer'},{'Mariah'},{'Laura '},{'Elana '},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Elana '},{'Dan Ry'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Nabil '},{'Elana '},,,,&,1.0,&
{'Sam Sa'},{'Jonath'},{'Jennif'},{'Bob Si'},{'Marnie'},,&,1.0,&
{'Dan Ry'},{'Mariah'},{'Bob Si'},{'Jonath'},{'Tiffan'},{'Marnie'},&,1.0,&
{'Jonath'},{'Sameer'},{'Elana '},{'Nat We'},,,&,1.0,&
{'Sameer'},{'Nat We'},{'Marnie'},{'Michel'},{'Elana '},{'Jonath'},&,1.0,&
{'Sameer'},{'Marnie'},{'Nat We'},{'Michel'},{'Debbie'},{'Elana '},&,1.0,&
{'Marnie'},,,,,,&,1.0,&
{'Tiffan'},{'Marnie'},{'Dan Ry'},{'Nabil '},{'Mariah'},{'Elana '},&,1.0,&
{'Tiffan'},{'Marnie'},{'Dan Ry'},{'Nabil '},{'Mariah'},{'Elana '},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Bob Si'},{'Tiffan'},{'Mariah'},{'Dan Ry'},{'Will M'},{'James '},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Elana '},{'Tiffan'},{'Bob Si'},,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Elana '},{'Nat We'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Elana '},{'Nat We'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Debbie'},{'Elana '},{'Michel'},{'Dan Ry'},{'James '},{'Michae'},&,1.0,&
{'Dan Ry'},{'Mariah'},{'Bob Si'},{'Michae'},,,&,1.0,&
{'Dan Ry'},{'Mariah'},{'Nabil '},{'Bob Si'},{'Tiffan'},{'Elana '},&,1.0,&
{'Marnie'},{'Laura '},{'Michae'},{'Nabil '},{'Mariah'},{'Jonath'},&,1.0,&
{'Nat We'},{'Michel'},{'Sameer'},{'Tiffan'},{'Elana '},{'Marnie'},&,1.0,&
{'Bob Si'},,,,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michae'},{'Tiffan'},{'Bob Si'},{'Mariah'},&,1.0,&
{'Tiffan'},{'Dan Ry'},{'Nat We'},,,,&,1.0,&
{'Nat We'},{'Jonath'},{'Chris '},,,,&,1.0,&
{'Tiffan'},{'Sameer'},{'Nat We'},{'Elana '},{'Mariah'},{'Michel'},&,1.0,&
{'Tiffan'},{'Michel'},{'Mariah'},{'Dan Ry'},{'Liz Ta'},,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Michae'},,,&,1.0,&
{'Nat We'},{'Michae'},,,,,&,1.0,&
{'James '},{'Marnie'},{'Bob Si'},{'Mariah'},{'Nat We'},{'Reuben'},&,1.0,&
{'Chris '},{'Marnie'},{'Nat We'},{'Jennif'},{'Michae'},{'Jonath'},&,1.0,&
{'Nat We'},,,,,,&,1.0,&
{'Michae'},{'Dan Ry'},{'Elana '},{'Mariah'},{'Tiffan'},{'Nat We'},&,1.0,&
{'Dan Ry'},{'Jonath'},{'Marnie'},,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Elana '},{'Mariah'},{'Tiffan'},{'Dan Ry'},{'Nat We'},{'Sameer'},&,1.0,&
{'Dan Ry'},{'Will M'},{'Jonath'},,,,&,1.0,&
{'Mariah'},{'Dan Ry'},{'Sameer'},{'Tiffan'},{'Nat We'},{'Marnie'},&,1.0,&
{'Marnie'},{'Sameer'},{'Michel'},{'Jonath'},{'Nat We'},{'Elana '},&,1.0,&
{'Dan Ry'},{'Reuben'},{'Will M'},{'Mariah'},{'Bob Si'},,&,1.0,&
{'Marnie'},{'Tiffan'},{'Elana '},{'Michae'},{'Liz Ta'},{'Sam Sa'},&,1.0,&
{'Marnie'},{'Elana '},{'Chris '},{'Jonath'},{'Nat We'},{'Sameer'},&,1.0,&
{'Elana '},{'Tiffan'},{'Dan Ry'},{'Michel'},{'James '},{'Nat We'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Jonath'},{'Chris '},&,1.0,&
{'Nat We'},{'Debbie'},{'Sameer'},{'Michel'},{'Elana '},{'Jonath'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Nat We'},{'Michae'},{'Elana '},&,1.0,&
{'Nat We'},{'Marnie'},{'Sameer'},{'Michae'},{'Jonath'},,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Elana '},{'Nat We'},{'Marnie'},{'Michae'},&,1.0,&
{'Jonath'},{'Sameer'},{'Debbie'},{'Nat We'},{'Jennif'},{'Elana '},&,1.0,&
{'Elana '},{'Michel'},{'James '},,,,&,1.0,&
{'Debbie'},{'Mariah'},{'Elana '},{'James '},{'Michel'},{'Bob Si'},&,1.0,&
{'Dan Ry'},{'James '},,,,,&,1.0,&
{'Michel'},{'Dan Ry'},{'Tiffan'},{'Elana '},{'Bob Si'},{'Debbie'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Jonath'},{'Chris '},,&,1.0,&
{'Dan Ry'},{'Michel'},{'Elana '},{'James '},{'Debbie'},{'Reuben'},&,1.0,&
{'Dan Ry'},{'Mariah'},{'Tiffan'},{'Sameer'},{'Michae'},{'Debbie'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Nat We'},{'James '},{'Elana '},,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Elana '},{'Jennif'},,&,1.0,&
{'Bob Si'},{'Jonath'},{'Sam Sa'},{'Marnie'},,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Nat We'},,,,&,1.0,&
{'Laura '},{'Nat We'},{'Debbie'},{'Tiffan'},{'Elana '},{'James '},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Elana '},{'Michel'},,,&,1.0,&
{'Dan Ry'},{'Mariah'},{'Michae'},{'Sam Sa'},{'Jonath'},{'James '},&,1.0,&
{'Marnie'},{'Debbie'},{'Tiffan'},{'Michae'},,,&,1.0,&
{'Dan Ry'},{'Nat We'},{'Marnie'},{'Tiffan'},{'Michae'},{'Laura '},&,1.0,&
{'Elana '},{'Michel'},{'Sameer'},{'Nat We'},{'Tiffan'},{'Debbie'},&,1.0,&
{'Dan Ry'},{'Elana '},{'Tiffan'},{'Marnie'},{'Michae'},,&,1.0,&
{'Nat We'},{'Michel'},{'Tiffan'},{'Sameer'},,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Tiffan'},,,,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Reuben'},{'Bob Si'},{'Mariah'},,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Mariah'},{'James '},,&,1.0,&
{'Michel'},{'Sameer'},{'Elana '},{'Marnie'},{'Chris '},{'Nat We'},&,1.0,&
{'Elana '},{'Michae'},{'Dan Ry'},{'Mariah'},{'Michel'},{'Marnie'},&,1.0,&
{'Marnie'},{'Michel'},{'Sameer'},{'Nat We'},{'Tiffan'},,&,1.0,&
{'Elana '},{'Sameer'},{'Marnie'},{'Nat We'},{'Debbie'},,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Nat We'},,,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Dan Ry'},{'Nat We'},,&,1.0,&
{'Dan Ry'},{'Nat We'},,,,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Elana '},{'Nat We'},{'Michae'},{'Mariah'},&,1.0,&
{'Tiffan'},{'Dan Ry'},{'Nat We'},{'Elana '},{'Marnie'},{'Nabil '},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Elana '},,,&,1.0,&
{'Michel'},{'Jonath'},{'Nat We'},{'Sameer'},{'Elana '},{'Marnie'},&,1.0,&
{'Tiffan'},{'Dan Ry'},{'Nat We'},,,,&,1.0,&
{'Dan Ry'},{'Bob Si'},{'Debbie'},{'Elana '},,,&,1.0,&
{'Sameer'},{'Marnie'},{'Michel'},{'Jennif'},{'Elana '},{'Laura '},&,1.0,&
{'Elana '},{'Sameer'},,,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},{'Sameer'},{'Nat We'},{'Tiffan'},&,1.0,&
{'Dan Ry'},{'Mariah'},{'Tiffan'},{'Elana '},{'Bob Si'},{'Debbie'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Jennif'},{'Nat We'},{'Marnie'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Jennif'},{'Nat We'},{'Marnie'},&,1.0,&
{'Dan Ry'},{'Bob Si'},{'Mariah'},{'Laura '},{'Jonath'},,&,1.0,&
{'Dan Ry'},{'Bob Si'},{'Mariah'},{'Laura '},{'Jonath'},,&,1.0,&
{'Marnie'},{'Elana '},{'Sameer'},{'Nat We'},{'Jonath'},{'Michel'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Mariah'},{'Dan Ry'},{'Tiffan'},{'James '},{'Marnie'},{'Sameer'},&,1.0,&
{'Dan Ry'},{'Mariah'},{'Debbie'},{'Bob Si'},{'Reuben'},{'Sam Sa'},&,1.0,&
{'Sameer'},{'Chris '},{'Jonath'},{'Jennif'},{'Marnie'},{'Laura '},&,1.0,&
{'James '},{'Elana '},{'Michel'},,,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Michel'},{'Elana '},{'Sameer'},{'Marnie'},{'Dan Ry'},{'Mariah'},&,1.0,&
{'Elana '},,,,,,&,1.0,&
{'Liz Ta'},{'James '},{'Sameer'},{'Tiffan'},{'Sam Sa'},{'Bob Si'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Marnie'},{'Tiffan'},{'Jonath'},{'Mariah'},{'Sameer'},{'Michae'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Tiffan'},{'Nat We'},{'Michel'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Nat We'},{'Jonath'},,,&,1.0,&
{'Elana '},{'Michel'},{'Mariah'},{'Sameer'},{'Nat We'},{'Marnie'},&,1.0,&
{'Bob Si'},{'Will M'},{'Mariah'},{'Michae'},{'James '},,&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},,,,&,1.0,&
{'Bob Si'},,,,,,&,1.0,&
{'Michel'},{'Dan Ry'},{'Elana '},{'Nat We'},{'Tiffan'},{'Marnie'},&,1.0,&
{'Reuben'},,,,,,&,1.0,&
{'Reuben'},,,,,,&,1.0,&
{'Michae'},{'Elana '},{'Antoni'},{'James '},{'Chris '},{'Debbie'},&,1.0,&
{'Will M'},{'Liz Ta'},{'Sam Sa'},{'Laura '},{'Dan Ry'},{'Michel'},&,1.0,&
{'James '},{'Antoni'},{'Elana '},{'Michae'},{'Sam Sa'},{'Jonath'},&,1.0,&
{'Tiffan'},{'Jennif'},{'Elana '},{'Reuben'},{'Liz Ta'},,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Nat We'},{'Elana '},{'James '},,&,1.0,&
{'Nat We'},{'Jennif'},{'Tiffan'},,,,&,1.0,&
{'Sameer'},{'Nat We'},{'Marnie'},{'James '},{'Nabil '},{'Elana '},&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},{'Tiffan'},{'James '},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Elana '},{'Michel'},,,&,1.0,&
{'Michel'},{'Tiffan'},{'Sameer'},{'Nat We'},,,&,1.0,&
{'Tiffan'},{'Bob Si'},{'Dan Ry'},{'Nat We'},,,&,1.0,&
{'Elana '},{'Michel'},{'Sameer'},{'Jonath'},,,&,1.0,&
{'Elana '},{'Michel'},{'Sameer'},{'Jonath'},,,&,1.0,&
{'Dan Ry'},{'Mariah'},{'Tiffan'},{'Liz Ta'},{'Elana '},,&,1.0,&
{'Elana '},{'Dan Ry'},{'Mariah'},{'Michel'},{'Tiffan'},{'Nat We'},&,1.0,&
{'Marnie'},{'Debbie'},{'Tiffan'},{'Michae'},,,&,1.0,&
{'Michae'},{'Sameer'},{'Nat We'},{'Elana '},{'Tiffan'},{'Nabil '},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Mariah'},,,&,1.0,&
{'Michel'},{'Elana '},{'Dan Ry'},{'Nat We'},{'Sameer'},{'Jennif'},&,1.0,&
{'Tiffan'},{'Dan Ry'},{'Nat We'},{'Bob Si'},,,&,1.0,&
{'Dan Ry'},{'Elana '},{'James '},{'Michae'},{'Michel'},{'Mariah'},&,1.0,&
{'Tiffan'},{'Michel'},{'Elana '},{'Dan Ry'},{'Marnie'},{'Nabil '},&,1.0,&
{'Michel'},{'Elana '},{'Sameer'},{'Marnie'},{'Nat We'},{'Debbie'},&,1.0,&
{'Sameer'},{'Elana '},{'Michel'},{'Nat We'},{'Jonath'},,&,1.0,&
{'Tiffan'},{'Dan Ry'},{'James '},{'Bob Si'},{'Michae'},{'Elana '},&,1.0,&
{'Tiffan'},{'Michae'},{'Dan Ry'},{'James '},{'Bob Si'},{'Mariah'},&,1.0,&
{'Elana '},{'Michel'},{'Sameer'},,,,&,1.0,&
{'Jennif'},{'Tiffan'},{'James '},{'Chris '},{'Marnie'},{'Dan Ry'},&,1.0,&
{'Antoni'},{'Michel'},,,,,&,1.0,&
{'Michae'},{'Elana '},,,,,&,1.0,&
{'Tiffan'},{'Nat We'},{'Michel'},{'Elana '},{'Marnie'},{'Sameer'},&,1.0,&
{'Dan Ry'},{'James '},{'Nat We'},{'Tiffan'},{'Michae'},{'Laura '},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Mariah'},{'Michae'},&,1.0,&
{'Sameer'},{'Elana '},{'Marnie'},{'Chris '},{'Debbie'},{'Michel'},&,1.0,&
